session,group,date,expName,psychopyVersion,OS,frameRate,participant,expt,status,key_resp.keys,key_resp.rt,key_resp_5.keys,key_resp_5.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Word,WordClass,FilePath,Target,Foil,TargetPositionX,TargetPositionY,FoilPositionX,FoilPositionY,CorrectKey,textbox.text,enter.keys,enter.rt,textbox_2.text,enter_2.keys,enter_2.rt,textbox_3.text,enter_3.keys,enter_3.rt,textbox_4.text,enter_4.keys,enter_4.rt,slider.response,slider.rt,key_resp_3.keys,key_resp_3.rt,slider_2.response,slider_2.rt,key_resp_4.keys,key_resp_4.rt 
68256,74,2023-10-04_09h03.06.927,e1,2022.2.5,Win32,59.93048064,46,264,pilot,s,72.3856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68256,74,2023-10-04_09h03.06.927,e1,2022.2.5,Win32,59.93048064,46,264,pilot,,,s,3.3109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68256,74,2023-10-04_09h03.06.927,e1,2022.2.5,Win32,59.93048064,46,264,pilot,,,,,k,0,12.3716,0,0,0,0,1,Left,AttentionCheck,Check_Left.mp3,to compare,to trust,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68256,74,2023-10-04_09h03.06.927,e1,2022.2.5,Win32,59.93048064,46,264,pilot,,,,,k,1,3.6321,0,1,1,1,1,chirochiro,Mim,041-chirochiro.mp3,"flicker of light, trickle of water",sound of something being squashed,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68256,74,2023-10-04_09h03.06.927,e1,2022.2.5,Win32,59.93048064,46,264,pilot,,,,,s,1,1.7786,0,2,2,2,1,nukeru,Verb,086-nukeru.mp3,to escape,to summarize,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68256,74,2023-10-04_09h03.06.927,e1,2022.2.5,Win32,59.93048064,46,264,pilot,,,,,k,1,1.9161,0,3,3,3,1,goshagosha,Mim,034-goshagosha.mp3,messy,spontaneously,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68256,74,2023-10-04_09h03.06.927,e1,2022.2.5,Win32,59.93048064,46,264,pilot,,,,,s,0,2.1619,0,4,4,4,1,kotori,Mim,036-kotori.mp3,sound of something little falling or moving,spongy,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68256,74,2023-10-04_09h03.06.927,e1,2022.2.5,Win32,59.93048064,46,264,pilot,,,,,s,0,2.4136,0,5,5,5,1,yume,Noun,062-yume.mp3,dream,tears,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68256,74,2023-10-04_09h03.06.927,e1,2022.2.5,Win32,59.93048064,46,264,pilot,,,,,s,1,2.8787,0,6,6,6,1,noberu,Verb,078-noberu.mp3,to express,to stack,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68256,74,2023-10-04_09h03.06.927,e1,2022.2.5,Win32,59.93048064,46,264,pilot,,,,,k,1,2.2819,0,7,7,7,1,kitanai,Adj,012-kitanai.mp3,dirty,white,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68256,74,2023-10-04_09h03.06.927,e1,2022.2.5,Win32,59.93048064,46,264,pilot,,,,,s,0,2.7153,0,8,8,8,1,busuri,Mim,035-busuri.mp3,sound of stabbing,"with a flash, brightly, dazzlingly",0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68256,74,2023-10-04_09h03.06.927,e1,2022.2.5,Win32,59.93048064,46,264,pilot,,,,,s,1,2.7134,0,9,9,9,1,yuku,Verb,077-yuku.mp3,to go,to jump,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68256,74,2023-10-04_09h03.06.927,e1,2022.2.5,Win32,59.93048064,46,264,pilot,,,,,k,0,1.6347,0,10,10,10,1,haha,Noun,070-haha.mp3,mother,light,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68256,74,2023-10-04_09h03.06.927,e1,2022.2.5,Win32,59.93048064,46,264,pilot,,,,,s,0,2.1981,0,11,11,11,1,harari,Mim,045-harari.mp3,gently falling,bowing lightly and casually,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68256,74,2023-10-04_09h03.06.927,e1,2022.2.5,Win32,59.93048064,46,264,pilot,,,,,s,1,3.3136,0,12,12,12,1,petan,Mim,043-petan.mp3,sound of something making firm contact with a flat surface,sluggishly,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68256,74,2023-10-04_09h03.06.927,e1,2022.2.5,Win32,59.93048064,46,264,pilot,,,,,k,0,3.2633,0,13,13,13,1,hanashi,Noun,055-hanashi.mp3,conversation,form,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68256,74,2023-10-04_09h03.06.927,e1,2022.2.5,Win32,59.93048064,46,264,pilot,,,,,s,1,2.1297,0,14,14,14,1,kebakeba,Mim,040-kebakeba.mp3,too much makeup,empty,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68256,74,2023-10-04_09h03.06.927,e1,2022.2.5,Win32,59.93048064,46,264,pilot,,,,,k,0,1.4154,0,15,15,15,1,mijikana,Adj,003-mijikana.mp3,familiar,serious,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68256,74,2023-10-04_09h03.06.927,e1,2022.2.5,Win32,59.93048064,46,264,pilot,,,,,s,0,1.4134,0,16,16,16,1,chikaku,Noun,073-chikaku.mp3,vicinity,local,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68256,74,2023-10-04_09h03.06.927,e1,2022.2.5,Win32,59.93048064,46,264,pilot,,,,,s,0,1.1496,0,17,17,17,1,mamoru,Verb,098-mamoru.mp3,to protect,to spread,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68256,74,2023-10-04_09h03.06.927,e1,2022.2.5,Win32,59.93048064,46,264,pilot,,,,,s,1,1.8979,0,18,18,18,1,mitsumeru,Verb,088-mitsumeru.mp3,to stare,to overlap,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68256,74,2023-10-04_09h03.06.927,e1,2022.2.5,Win32,59.93048064,46,264,pilot,,,,,s,0,2.2632,0,19,19,19,1,kurai,Adj,016-kurai.mp3,dark,awkward,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68256,74,2023-10-04_09h03.06.927,e1,2022.2.5,Win32,59.93048064,46,264,pilot,,,,,s,0,3.1122,0,20,20,20,1,hiku,Verb,094-hiku.mp3,to pull,to define,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68256,74,2023-10-04_09h03.06.927,e1,2022.2.5,Win32,59.93048064,46,264,pilot,,,,,s,0,1.5261,0,21,21,21,1,nigatena,Adj,009-nigatena.mp3,bad at,disadvantaged,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68256,74,2023-10-04_09h03.06.927,e1,2022.2.5,Win32,59.93048064,46,264,pilot,,,,,k,0,1.2658,0,22,22,22,1,kusai,Adj,015-kusai.mp3,smelly,flat,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68256,74,2023-10-04_09h03.06.927,e1,2022.2.5,Win32,59.93048064,46,264,pilot,,,,,s,0,1.613,0,23,23,23,1,funyafunya,Mim,050-funyafunya.mp3,"soft and limp; or mumbling, talking with food in mouth",restless,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68256,74,2023-10-04_09h03.06.927,e1,2022.2.5,Win32,59.93048064,46,264,pilot,,,,,k,1,1.5505,0,24,24,24,1,karari,Mim,026-karari.mp3,dry,dropping one's head or shoulders,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68256,74,2023-10-04_09h03.06.927,e1,2022.2.5,Win32,59.93048064,46,264,pilot,,,,,k,0,1.7331,0,25,25,25,1,sakana,Noun,057-sakana.mp3,fish,wife,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68256,74,2023-10-04_09h03.06.927,e1,2022.2.5,Win32,59.93048064,46,264,pilot,,,,,s,1,1.6283,0,26,26,26,1,yutakana,Adj,014-yutakana.mp3,rich,early,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68256,74,2023-10-04_09h03.06.927,e1,2022.2.5,Win32,59.93048064,46,264,pilot,,,,,s,1,1.3632,0,27,27,27,1,furui,Adj,013-furui.mp3,old,another,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68256,74,2023-10-04_09h03.06.927,e1,2022.2.5,Win32,59.93048064,46,264,pilot,,,,,k,0,1.4629,0,28,28,28,1,katsukatsu,Mim,033-katsukatsu.mp3,"barely, scraping by",with a bang,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68256,74,2023-10-04_09h03.06.927,e1,2022.2.5,Win32,59.93048064,46,264,pilot,,,,,s,0,1.1851,0,29,29,29,1,marena,Adj,005-marena.mp3,rare,simple,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68256,74,2023-10-04_09h03.06.927,e1,2022.2.5,Win32,59.93048064,46,264,pilot,,,,,s,1,1.3658,0,30,30,30,1,marui,Adj,025-marui.mp3,round,sleepy,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68256,74,2023-10-04_09h03.06.927,e1,2022.2.5,Win32,59.93048064,46,264,pilot,,,,,k,1,2.0822,0,31,31,31,1,debudebu,Mim,037-debudebu.mp3,fat,wander,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68256,74,2023-10-04_09h03.06.927,e1,2022.2.5,Win32,59.93048064,46,264,pilot,,,,,s,1,1.4331,0,32,32,32,1,shiraberu,Verb,089-shiraberu.mp3,to look up,to die,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68256,74,2023-10-04_09h03.06.927,e1,2022.2.5,Win32,59.93048064,46,264,pilot,,,,,k,0,1.7342,0,33,33,33,1,hitotsu,Noun,068-hitotsu.mp3,one,friend,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68256,74,2023-10-04_09h03.06.927,e1,2022.2.5,Win32,59.93048064,46,264,pilot,,,,,k,1,1.8612,0,34,34,34,1,takumina,Adj,004-takumina.mp3,skillful,pure,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68256,74,2023-10-04_09h03.06.927,e1,2022.2.5,Win32,59.93048064,46,264,pilot,,,,,s,1,2.1345,0,35,35,35,1,mizu,Noun,060-mizu.mp3,water,letter (as in alphabet),-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68256,74,2023-10-04_09h03.06.927,e1,2022.2.5,Win32,59.93048064,46,264,pilot,,,,,s,0,1.313,0,36,36,36,1,toboshii,Adj,011-toboshii.mp3,poor,equal,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68256,74,2023-10-04_09h03.06.927,e1,2022.2.5,Win32,59.93048064,46,264,pilot,,,,,s,1,1.3629,0,37,37,37,1,hoka,Noun,075-hoka.mp3,other,limit,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68256,74,2023-10-04_09h03.06.927,e1,2022.2.5,Win32,59.93048064,46,264,pilot,,,,,s,1,1.3788,0,38,38,38,1,matsuri,Noun,065-matsuri.mp3,festival,past,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68256,74,2023-10-04_09h03.06.927,e1,2022.2.5,Win32,59.93048064,46,264,pilot,,,,,k,1,3.9937,0,39,39,39,1,Right,AttentionCheck,Check_Right.mp3,shape,body,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68256,74,2023-10-04_09h03.06.927,e1,2022.2.5,Win32,59.93048064,46,264,pilot,,,,,k,0,1.6764,0,40,40,40,1,hiroi,Adj,019-hiroi.mp3,wide,cold,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68256,74,2023-10-04_09h03.06.927,e1,2022.2.5,Win32,59.93048064,46,264,pilot,,,,,s,1,1.4647,0,41,41,41,1,kotoshi,Noun,064-kotoshi.mp3,this year,word,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68256,74,2023-10-04_09h03.06.927,e1,2022.2.5,Win32,59.93048064,46,264,pilot,,,,,s,1,1.1951,0,42,42,42,1,miseru,Verb,083-miseru.mp3,to show,to wrong,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68256,74,2023-10-04_09h03.06.927,e1,2022.2.5,Win32,59.93048064,46,264,pilot,,,,,k,0,1.3136,0,43,43,43,1,tomonau,Verb,080-tomonau.mp3,to accompany,to read,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68256,74,2023-10-04_09h03.06.927,e1,2022.2.5,Win32,59.93048064,46,264,pilot,,,,,s,0,3.2683,0,44,44,44,1,hiyohiyo,Mim,028-hiyohiyo.mp3,"moving like a chick, chick-like",simmer,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68256,74,2023-10-04_09h03.06.927,e1,2022.2.5,Win32,59.93048064,46,264,pilot,,,,,s,0,1.4775,0,45,45,45,1,wasureru,Verb,085-wasureru.mp3,to forget,to start,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68256,74,2023-10-04_09h03.06.927,e1,2022.2.5,Win32,59.93048064,46,264,pilot,,,,,k,1,1.1127,0,46,46,46,1,hana,Noun,074-hana.mp3,flower,land,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68256,74,2023-10-04_09h03.06.927,e1,2022.2.5,Win32,59.93048064,46,264,pilot,,,,,s,0,1.5983,0,47,47,47,1,naritatsu,Verb,081-naritatsu.mp3,to consist,to get on,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68256,74,2023-10-04_09h03.06.927,e1,2022.2.5,Win32,59.93048064,46,264,pilot,,,,,s,0,1.2464,0,48,48,48,1,yobu,Verb,076-yobu.mp3,to call,to deepen,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68256,74,2023-10-04_09h03.06.927,e1,2022.2.5,Win32,59.93048064,46,264,pilot,,,,,k,1,1.7444,0,49,49,49,1,tegami,Noun,051-tegami.mp3,letter (as in mail),mouth,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68256,74,2023-10-04_09h03.06.927,e1,2022.2.5,Win32,59.93048064,46,264,pilot,,,,,,,,,,,,,,,,,,,,,,,30,right,1.0006,,,,,,,,,,,,,,,,,
68256,74,2023-10-04_09h03.06.927,e1,2022.2.5,Win32,59.93048064,46,264,pilot,,,,,,,,,,,,,,,,,,,,,,,,,,male,right,1.4474,,,,,,,,,,,,,,
68256,74,2023-10-04_09h03.06.927,e1,2022.2.5,Win32,59.93048064,46,264,pilot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,english,right,2.2501,,,,,,,,,,,
68256,74,2023-10-04_09h03.06.927,e1,2022.2.5,Win32,59.93048064,46,264,pilot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,right,0.7998,,,,,,,,
68256,74,2023-10-04_09h03.06.927,e1,2022.2.5,Win32,59.93048064,46,264,pilot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.3152,right,0.833,,,,
68256,74,2023-10-04_09h03.06.927,e1,2022.2.5,Win32,59.93048064,46,264,pilot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.2283,right,1.2333
68256,74,2023-10-04_09h03.06.927,e1,2022.2.5,Win32,59.93048064,46,264,pilot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿session,group,date,expName,psychopyVersion,OS,frameRate,participant,expt,status,key_resp.keys,key_resp.rt,key_resp_5.keys,key_resp_5.rt,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Word,WordClass,FilePath,Target,Foil,TargetPositionX,TargetPositionY,FoilPositionX,FoilPositionY,CorrectKey,textbox.text,enter.keys,enter.rt,textbox_2.text,enter_2.keys,enter_2.rt,textbox_3.text,enter_3.keys,enter_3.rt,textbox_4.text,enter_4.keys,enter_4.rt,slider.response,slider.rt,key_resp_3.keys,key_resp_3.rt,slider_2.response,slider_2.rt,key_resp_4.keys,key_resp_4.rt
68257,114,2023-10-04_09h02.28.764,e1,2022.2.5,MacIntel,60.0024001,47,264,pilot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68257,114,2023-10-04_09h02.28.764,e1,2022.2.5,MacIntel,60.0024001,47,264,pilot,s,58.8153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68257,114,2023-10-04_09h02.28.764,e1,2022.2.5,MacIntel,60.0024001,47,264,pilot,,,s,2.9491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68257,114,2023-10-04_09h02.28.764,e1,2022.2.5,MacIntel,60.0024001,47,264,pilot,,,,,s,1,4.2724,0,0,0,0,1,Left,AttentionCheck,Check_Left.mp3,to compare,to trust,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68257,114,2023-10-04_09h02.28.764,e1,2022.2.5,MacIntel,60.0024001,47,264,pilot,,,,,s,1,1.4459,0,1,1,1,1,tsuma,Noun,053-tsuma.mp3,wife,conversation,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68257,114,2023-10-04_09h02.28.764,e1,2022.2.5,MacIntel,60.0024001,47,264,pilot,,,,,k,1,1.5298,0,2,2,2,1,kiyoi,Adj,020-kiyoi.mp3,pure,white,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68257,114,2023-10-04_09h02.28.764,e1,2022.2.5,MacIntel,60.0024001,47,264,pilot,,,,,s,1,1.7852,0,3,3,3,1,mizu,Noun,060-mizu.mp3,water,letter (as in alphabet),-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68257,114,2023-10-04_09h02.28.764,e1,2022.2.5,MacIntel,60.0024001,47,264,pilot,,,,,s,1,1.6021,0,4,4,4,1,kimazui,Adj,017-kimazui.mp3,awkward,simple,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68257,114,2023-10-04_09h02.28.764,e1,2022.2.5,MacIntel,60.0024001,47,264,pilot,,,,,s,0,1.4996,0,5,5,5,1,matsuri,Noun,065-matsuri.mp3,festival,tears,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68257,114,2023-10-04_09h02.28.764,e1,2022.2.5,MacIntel,60.0024001,47,264,pilot,,,,,s,0,1.0621,0,6,6,6,1,yume,Noun,062-yume.mp3,dream,this year,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68257,114,2023-10-04_09h02.28.764,e1,2022.2.5,MacIntel,60.0024001,47,264,pilot,,,,,k,0,2.244,0,7,7,7,1,haha,Noun,070-haha.mp3,mother,word,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68257,114,2023-10-04_09h02.28.764,e1,2022.2.5,MacIntel,60.0024001,47,264,pilot,,,,,s,0,0.8486,0,8,8,8,1,hoka,Noun,075-hoka.mp3,other,limit,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68257,114,2023-10-04_09h02.28.764,e1,2022.2.5,MacIntel,60.0024001,47,264,pilot,,,,,k,0,1.2826,0,9,9,9,1,mukashi,Noun,054-mukashi.mp3,long time ago,flower,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68257,114,2023-10-04_09h02.28.764,e1,2022.2.5,MacIntel,60.0024001,47,264,pilot,,,,,s,0,1.1173,0,10,10,10,1,fukameru,Verb,079-fukameru.mp3,to deepen,to spread,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68257,114,2023-10-04_09h02.28.764,e1,2022.2.5,MacIntel,60.0024001,47,264,pilot,,,,,s,0,1.0186,0,11,11,11,1,noberu,Verb,078-noberu.mp3,to express,to die,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68257,114,2023-10-04_09h02.28.764,e1,2022.2.5,MacIntel,60.0024001,47,264,pilot,,,,,k,0,0.8839,0,12,12,12,1,yobu,Verb,076-yobu.mp3,to call,to overlap,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68257,114,2023-10-04_09h02.28.764,e1,2022.2.5,MacIntel,60.0024001,47,264,pilot,,,,,k,1,0.6634,0,13,13,13,1,tomonau,Verb,080-tomonau.mp3,to accompany,to stare,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68257,114,2023-10-04_09h02.28.764,e1,2022.2.5,MacIntel,60.0024001,47,264,pilot,,,,,k,1,1.0343,0,14,14,14,1,wasureru,Verb,085-wasureru.mp3,to forget,to consist,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68257,114,2023-10-04_09h02.28.764,e1,2022.2.5,MacIntel,60.0024001,47,264,pilot,,,,,s,0,0.6309,0,15,15,15,1,yuku,Verb,077-yuku.mp3,to go,to read,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68257,114,2023-10-04_09h02.28.764,e1,2022.2.5,MacIntel,60.0024001,47,264,pilot,,,,,k,0,0.5743,0,16,16,16,1,gatan,Mim,049-gatan.mp3,with a bang,spontaneously,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68257,114,2023-10-04_09h02.28.764,e1,2022.2.5,MacIntel,60.0024001,47,264,pilot,,,,,k,1,1.0003,0,17,17,17,1,kuchi,Noun,067-kuchi.mp3,mouth,local,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68257,114,2023-10-04_09h02.28.764,e1,2022.2.5,MacIntel,60.0024001,47,264,pilot,,,,,s,1,0.577,0,18,18,18,1,samui,Adj,021-samui.mp3,cold,bad at,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68257,114,2023-10-04_09h02.28.764,e1,2022.2.5,MacIntel,60.0024001,47,264,pilot,,,,,s,1,1.8335,0,19,19,19,1,debudebu,Mim,037-debudebu.mp3,fat,dropping one's head or shoulders,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68257,114,2023-10-04_09h02.28.764,e1,2022.2.5,MacIntel,60.0024001,47,264,pilot,,,,,s,0,1.0953,0,20,20,20,1,buwabuwa,Mim,032-buwabuwa.mp3,spongy,"flicker of light, trickle of water",0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68257,114,2023-10-04_09h02.28.764,e1,2022.2.5,MacIntel,60.0024001,47,264,pilot,,,,,k,0,1.7619,0,21,21,21,1,petan,Mim,043-petan.mp3,sound of something making firm contact with a flat surface,sound of something little falling or moving,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68257,114,2023-10-04_09h02.28.764,e1,2022.2.5,MacIntel,60.0024001,47,264,pilot,,,,,s,0,0.8987,0,22,22,22,1,hiratai,Adj,022-hiratai.mp3,flat,round,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68257,114,2023-10-04_09h02.28.764,e1,2022.2.5,MacIntel,60.0024001,47,264,pilot,,,,,k,0,0.5304,0,23,23,23,1,kusai,Adj,015-kusai.mp3,smelly,dirty,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68257,114,2023-10-04_09h02.28.764,e1,2022.2.5,MacIntel,60.0024001,47,264,pilot,,,,,s,0,0.5849,0,24,24,24,1,kurai,Adj,016-kurai.mp3,dark,equal,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68257,114,2023-10-04_09h02.28.764,e1,2022.2.5,MacIntel,60.0024001,47,264,pilot,,,,,k,0,0.6469,0,25,25,25,1,wasawasa,Mim,048-wasawasa.mp3,restless,wander,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68257,114,2023-10-04_09h02.28.764,e1,2022.2.5,MacIntel,60.0024001,47,264,pilot,,,,,k,1,0.7909,0,26,26,26,1,tsubuyaku,Verb,090-tsubuyaku.mp3,to speak to oneself in a quiet voice,to summarize,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68257,114,2023-10-04_09h02.28.764,e1,2022.2.5,MacIntel,60.0024001,47,264,pilot,,,,,s,0,0.4934,0,27,27,27,1,nosori,Mim,027-nosori.mp3,sluggishly,gently falling,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68257,114,2023-10-04_09h02.28.764,e1,2022.2.5,MacIntel,60.0024001,47,264,pilot,,,,,k,1,1.4965,0,28,28,28,1,goshagosha,Mim,034-goshagosha.mp3,messy,too much makeup,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68257,114,2023-10-04_09h02.28.764,e1,2022.2.5,MacIntel,60.0024001,47,264,pilot,,,,,s,0,0.8979,0,29,29,29,1,tochi,Noun,056-tochi.mp3,land,light,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68257,114,2023-10-04_09h02.28.764,e1,2022.2.5,MacIntel,60.0024001,47,264,pilot,,,,,k,1,0.549,0,30,30,30,1,yutakana,Adj,014-yutakana.mp3,rich,sleepy,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68257,114,2023-10-04_09h02.28.764,e1,2022.2.5,MacIntel,60.0024001,47,264,pilot,,,,,s,0,0.6848,0,31,31,31,1,furina,Adj,008-furina.mp3,disadvantaged,early,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68257,114,2023-10-04_09h02.28.764,e1,2022.2.5,MacIntel,60.0024001,47,264,pilot,,,,,s,1,1.2195,0,32,32,32,1,machigau,Verb,082-machigau.mp3,to wrong,to stack,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68257,114,2023-10-04_09h02.28.764,e1,2022.2.5,MacIntel,60.0024001,47,264,pilot,,,,,k,1,1.4131,0,33,33,33,1,hiyohiyo,Mim,028-hiyohiyo.mp3,"moving like a chick, chick-like",empty,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68257,114,2023-10-04_09h02.28.764,e1,2022.2.5,MacIntel,60.0024001,47,264,pilot,,,,,k,1,3.2117,0,34,34,34,1,Right,AttentionCheck,Check_Right.mp3,shape,body,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68257,114,2023-10-04_09h02.28.764,e1,2022.2.5,MacIntel,60.0024001,47,264,pilot,,,,,s,1,0.7159,0,35,35,35,1,pekon,Mim,030-pekon.mp3,bowing lightly and casually,sound of something being squashed,-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68257,114,2023-10-04_09h02.28.764,e1,2022.2.5,MacIntel,60.0024001,47,264,pilot,,,,,k,0,1.1643,0,36,36,36,1,hitotsu,Noun,068-hitotsu.mp3,one,letter (as in mail),-0.3,0,0.3,0,s,,,,,,,,,,,,,,,,,,,,
68257,114,2023-10-04_09h02.28.764,e1,2022.2.5,MacIntel,60.0024001,47,264,pilot,,,,,s,0,1.1165,0,37,37,37,1,chikaku,Noun,073-chikaku.mp3,vicinity,form,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
68257,114,2023-10-04_09h02.28.764,e1,2022.2.5,MacIntel,60.0024001,47,264,pilot,,,,,s,0,0.7829,0,38,38,38,1,betsuna,Adj,006-betsuna.mp3,another,wide,0.3,0,-0.3,0,k,,,,,,,,,,,,,,,,,,,,
