participant,word,word_class,icon,rt_z,icon_z,quantile,rt,acc
118,tochi,Noun,1.2,0.4911493428704776,-0.8208226022976883,2,3.1915,0
118,nemui,Adj,3.583333333,0.9349862577428837,2.107411922051687,5,4.2715,0
118,matomeru,Verb,2.363636364,0.6786704394040692,0.6088557929455575,4,3.6478,0
118,mukashi,Noun,0.785714286,0.6760402947233438,-1.3298264054511986,1,3.6414,1
118,tsuyoi,Adj,2.3125,0.8712463452459298,0.5460281286649536,4,4.1164,1
118,machigau,Verb,1.2,0.2559157779881023,-0.8208226022976883,2,2.6191,0
118,hanashi,Noun,1.05,0.5679577867497857,-1.005117082876921,1,3.3784,1
118,mitsumeru,Verb,1.923076923,0.8494243635980366,0.06757130398974359,3,4.0633,0
118,hikari,Noun,2.25,0.6402867654697333,0.46923876175694007,4,3.5544,0
118,miseru,Verb,1.461538462,-0.18804442491621295,-0.49948863559247914,2,1.5388,1
118,hitotsu,Noun,2.230769231,1.3342750970855042,0.4456112645303121,4,5.2431,1
119,funyafunya,Mim,3.833333333,1.3235490383094208,2.4145693896837415,5,5.217,1
119,tegaruna,Adj,0.8,0.06518919262487653,-1.3122745505089752,1,2.155,0
119,shiraberu,Verb,2,0.7000403649349629,0.1620812941248857,3,3.6998,1
119,shiroi,Adj,3.083333333,-0.24566103182835305,1.4930969867875783,5,1.3986,1
119,kotoba,Noun,2.727272727,0.6989307726477818,1.0556302905375994,5,3.6971,0
119,nakama,Noun,2.142857143,0.33790231920758845,0.33759984723300684,4,2.8186,1
119,gusha,Mim,2.75,0.0034218886384668077,1.0835536970210489,5,2.0047,1
119,noru,Verb,2.3,-0.009235682637524103,0.5306702552833508,4,1.9739,0
119,moji,Noun,2.642857143,-0.5189495025599736,0.9519147824971156,5,0.7336,1
119,marena,Adj,1.083333333,0.05696999049760974,-0.9641627542688571,1,2.135,1
119,furui,Adj,1.909090909,-0.37909977836452924,0.05038766941971763,3,1.0739,1
119,tsuma,Noun,0.65,0.10570985911230187,-1.4965690310882078,1,2.2536,0
119,hitotsu,Noun,2.230769231,0.4619711753186804,0.4456112645303121,4,3.1205,0
119,nukeru,Verb,1.6875,0.20742248543722833,-0.22186554041518225,3,2.5011,1
119,gatan,Mim,3.411764706,-0.49182613553999327,1.8966175820739728,5,0.7996,1
119,yobu,Verb,0.416666667,-0.5484153421862249,-1.7832493338019153,1,0.6619,0
119,kimazui,Adj,2.222222222,-0.3537846358125476,0.43511015396923863,4,1.1355,1
119,tochi,Noun,1.2,-0.35053805097227725,-0.8208226022976883,2,1.1434,0
119,fukameru,Verb,1,-0.49893574538007895,-1.0665485764033318,1,0.7823,0
119,tomonau,Verb,1.090909091,-0.3835381475132534,-0.9548549516981637,1,1.0631,0
119,mukashi,Noun,0.785714286,-0.33027771772856457,-1.3298264054511986,1,1.1927,1
119,kasanaru,Verb,1.857142857,-0.3442503613449181,-0.013437258983235436,3,1.1587,0
119,yutakana,Adj,2.076923077,-0.4207711331497718,0.2565912842600278,3,0.9725,0
119,tegami,Noun,0.3,-0.3848121238429797,-1.926589485773084,1,1.06,1
119,hiyohiyo,Mim,1,-0.45068902889302287,-1.0665485764033318,1,0.8997,0
119,marui,Adj,3.666666667,-0.4771137637321857,2.2097977454147912,5,0.8354,1
119,furina,Adj,1.222222222,-0.5857305198440163,-0.7935197165589789,2,0.5711,0
119,kiyoi,Adj,2.583333333,-0.5140590772942498,0.8787820515234694,4,0.7455,0
119,wasawasa,Mim,3.3,-0.5424153246333203,1.7593001258115684,5,0.6765,1
119,burari,Mim,2.153846154,-0.24303088714762772,0.3511012743951699,4,1.405,1
119,matsuri,Noun,2,-0.5675249871321203,0.1620812941248857,3,0.6154,0
119,harari,Mim,2.571428571,-0.4099217863417797,0.8641555053287403,4,0.9989,0
119,kotori,Mim,1.7,-0.38160663501334563,-0.2065076670335796,3,1.0678,0
119,hayamena,Adj,0.083333333,-0.30245571852776654,-2.192792624797075,1,1.2604,1
119,garan,Mim,1.75,-0.39894915150187854,-0.14507617350716867,3,1.0256,1
119,kotoshi,Noun,1.944444444,-0.28470224193287025,0.09382407854948249,3,1.3036,1
119,betsuna,Adj,1.142857143,-0.37170249644998915,-0.8910300232952106,2,1.0919,0
119,yume,Noun,1.777777778,-0.41945606080940917,-0.11094756571946719,3,0.9757,0
119,hiku,Verb,2.352941176,-0.34663392996182546,0.5957153654978423,4,1.1529,1
119,noberu,Verb,0.928571429,-0.5467715017607716,-1.1543078523430774,1,0.6659,0
119,matomeru,Verb,2.363636364,-0.36007232543990664,0.6088557929455575,4,1.1202,0
119,tsuratsura,Mim,1,0.45440950936159513,-1.0665485764033318,1,3.1021,0
119,kagiri,Noun,1.642857143,-0.6443745270220648,-0.2767150880311019,3,0.4284,0
119,wasureru,Verb,1.545454545,-0.44855203633993357,-0.39638682940095415,2,0.9049,0
119,karari,Mim,0.428571429,-0.5120042767624332,-1.768622787607186,1,0.7505,0
119,katsukatsu,Mim,1.333333333,-0.6620047155850519,-0.6570052866368027,2,0.3855,1
119,hiratai,Adj,2.909090909,-0.5059220671882558,1.2790175399479353,5,0.7653,1
119,naritatsu,Verb,1.181818182,-0.7045390865936575,-0.843161326992996,2,0.282,1
11,shinu,Verb,2.25,0.22538144208530617,0.46923876175694007,4,2.5448,1
11,furina,Adj,1.222222222,0.0648604245397859,-0.7935197165589789,2,2.1542,0
11,garan,Mim,1.75,0.003339696617194149,-0.14507617350716867,3,2.0045,0
11,samui,Adj,2.769230769,-0.28585293023068764,1.1071811942476768,5,1.3008,1
11,debudebu,Mim,1.736842105,-0.3128941052293953,-0.16124235633744252,3,1.235,1
11,burari,Mim,2.153846154,-0.03857823423186647,0.3511012743951699,4,1.9025,0
11,tobu,Verb,3.2,-0.15545528848160012,1.6364371387587469,5,1.6181,1
11,kiyoi,Adj,2.583333333,-0.2843734738477796,0.8787820515234694,4,1.3044,1
11,kebakeba,Mim,2,-0.32020919512266277,0.1620812941248857,3,1.2172,1
11,naritatsu,Verb,1.181818182,0.20927180591586322,-0.843161326992996,2,2.5056,1
11,kasanaru,Verb,1.857142857,-0.09183866401655529,-0.013437258983235436,3,1.7729,1
11,betsuna,Adj,1.142857143,-0.450319164797296,-0.8910300232952106,2,0.9006,1
11,sakana,Noun,1.25,0.2822583208059922,-0.7593911087712775,2,2.6832,1
11,tochi,Noun,1.2,-0.3325790943241993,-0.8208226022976883,2,1.1871,0
11,matsuri,Noun,2,-0.6009360437794597,0.1620812941248857,3,0.5341,0
11,gatan,Mim,3.411764706,-0.29263377198568274,1.8966175820739728,5,1.2843,0
11,wasawasa,Mim,3.3,-0.23814046188190396,1.7593001258115684,5,1.4169,0
11,marui,Adj,3.666666667,-0.551250966920132,2.2097977454147912,5,0.655,0
11,marena,Adj,1.083333333,-0.09389346454837194,-0.9641627542688571,1,1.7679,0
11,tegami,Noun,0.3,-0.17353753316158704,-1.926589485773084,1,1.5741,1
11,chikaku,Noun,2.769230769,-0.598881243247643,1.1071811942476768,5,0.5391,0
11,hiroi,Adj,2.538461538,-0.383003899374981,0.8236512238422505,4,1.0644,1
11,hayamena,Adj,0.083333333,-0.3886751488427951,-2.192792624797075,1,1.0506,0
11,hiratai,Adj,2.909090909,0.2551349537860119,1.2790175399479353,5,2.6172,1
11,shiraberu,Verb,2,0.1866690000658797,0.1620812941248857,3,2.4506,0
11,majimena,Adj,1.260869565,0.003668464702284784,-0.7460364365326295,2,2.0053,0
11,mijikana,Adj,0.833333333,-0.06463310497530222,-1.2713202219009114,1,1.8391,0
11,gusha,Mim,2.75,-0.2793597605501469,1.0835536970210489,5,1.3166,1
11,haha,Noun,2.357142857,0.06498371257169498,0.6008776762808733,4,2.1545,1
11,chirochiro,Mim,2.133333333,-0.2244554903400048,0.32589860978577134,4,1.4502,0
11,tsuma,Noun,0.65,-0.28572964219877867,-1.4965690310882078,1,1.3011,1
11,kotori,Mim,1.7,0.3714366638868369,-0.2065076670335796,3,2.9002,0
11,gakun,Mim,1.928571429,-0.5228536235704253,0.07432201818514013,3,0.7241,1
11,kotoba,Noun,2.727272727,-0.18537318422485127,1.0556302905375994,5,1.5453,1
11,noru,Verb,2.3,-0.1767430219912211,0.5306702552833508,4,1.5663,0
11,noberu,Verb,0.928571429,-0.16322243449186727,-1.1543078523430774,1,1.5992,0
11,wasureru,Verb,1.545454545,-0.2801816807628736,-0.39638682940095415,2,1.3146,1
11,yuku,Verb,0.818181818,-0.6974294767535717,-1.2899358258136677,1,0.2993,0
11,hitotsu,Noun,2.230769231,-0.6014291959070956,0.4456112645303121,4,0.5329,1
11,mamoru,Verb,2.714285714,-0.5719633562808443,1.039674058436861,5,0.6046,0
11,tsuratsura,Mim,1,-0.5314426897934191,-1.0665485764033318,1,0.7032,0
11,kuchi,Noun,2.2,-0.5675660831427566,0.40780726823052943,4,0.6153,0
11,nukeru,Verb,1.6875,-0.16511285098113862,-0.22186554041518225,3,1.5946,0
11,mizu,Noun,1.5,-0.3621682219823597,-0.45223364113922304,2,1.1151,1
11,funyafunya,Mim,3.833333333,-0.16330462651313993,2.4145693896837415,5,1.599,1
11,hanashi,Noun,1.05,-0.5104837243688888,-1.005117082876921,1,0.7542,0
11,kurai,Adj,2.166666667,-0.49219599963572025,0.3668529396224651,4,0.7987,1
11,yomu,Verb,2.125,-0.094263328644099,0.3156600279409129,4,1.767,0
120,hayamena,Adj,0.083333333,-0.10244143476072937,-2.192792624797075,1,1.7471,1
120,marui,Adj,3.666666667,-0.31071601666566967,2.2097977454147912,5,1.2403,1
120,kotoba,Noun,2.727272727,-0.41925058075622756,1.0556302905375994,5,0.9762,1
120,chirochiro,Mim,2.133333333,-0.7706625677075188,0.32589860978577134,4,0.1211,1
120,wasureru,Verb,1.545454545,-0.7271007964330048,-0.39638682940095415,2,0.2271,1
120,buwabuwa,Mim,1.272727273,-0.6972650927110264,-0.7314677022878279,2,0.2997,0
120,furui,Adj,1.909090909,-0.3499216108127322,0.05038766941971763,3,1.1449,1
120,tsuma,Noun,0.65,-0.21031846268110596,-1.4965690310882078,1,1.4846,1
120,mizu,Noun,1.5,-0.17908549459749215,-0.45223364113922304,2,1.5606,0
120,kiyoi,Adj,2.583333333,-0.20435954113883747,0.8787820515234694,4,1.4991,1
120,noru,Verb,2.3,-0.23033221986100055,0.5306702552833508,4,1.4359,1
120,hikari,Noun,2.25,-0.12763328928080211,0.46923876175694007,4,1.6858,0
120,petan,Mim,2.307692308,-0.5249084241022419,0.5401212546654541,4,0.7191,0
120,miseru,Verb,1.461538462,-0.4322780161279453,-0.49948863559247914,2,0.9445,1
120,hiyohiyo,Mim,1,-0.030687800189690414,-1.0665485764033318,1,1.9217,1
120,karari,Mim,0.428571429,-0.2244143943293685,-1.768622787607186,1,1.4503,1
120,takumina,Adj,0.944444444,-0.5108535884646158,-1.1348057919787349,1,0.7533,1
120,kuchi,Noun,2.2,-0.5344016025592352,0.40780726823052943,4,0.696,1
120,hiratai,Adj,2.909090909,-0.42282593368158855,1.2790175399479353,5,0.9675,1
120,kagiri,Noun,1.642857143,-0.363442198312086,-0.2767150880311019,3,1.112,0
120,nosori,Mim,0.9,-0.3354147190581064,-1.1894115634561535,1,1.1802,1
120,kurai,Adj,2.166666667,-0.451428757084477,0.3668529396224651,4,0.8979,0
120,sakana,Noun,1.25,-0.5808811905889288,-0.7593911087712775,2,0.5829,0
120,samui,Adj,2.769230769,-0.41653824405422946,1.1071811942476768,5,0.9828,1
120,gusha,Mim,2.75,-0.333154438473108,1.0835536970210489,5,1.1857,1
120,machigau,Verb,1.2,-0.5010316419225319,-0.8208226022976883,2,0.7772,0
120,hiroi,Adj,2.538461538,-0.5433605328779559,0.8236512238422505,4,0.6742,1
120,tsubuyaku,Verb,2,-0.5690455395256646,0.1620812941248857,3,0.6117,1
120,tomonau,Verb,1.090909091,-0.4237300459155879,-0.9548549516981637,1,0.9653,0
120,mamoru,Verb,2.714285714,-0.6000319315454604,1.039674058436861,5,0.5363,0
120,noberu,Verb,0.928571429,-0.4142368674585948,-1.1543078523430774,1,0.9884,1
120,debudebu,Mim,1.736842105,-0.5899634089395586,-0.16124235633744252,3,0.5608,0
120,garan,Mim,1.75,-0.6084566137259089,-0.14507617350716867,3,0.5158,0
120,naritatsu,Verb,1.181818182,-0.6209908969699907,-0.843161326992996,2,0.4853,0
120,hiku,Verb,2.352941176,-0.5625523698451239,0.5957153654978423,4,0.6275,0
120,harari,Mim,2.571428571,-0.22268836188264246,0.8641555053287403,4,1.4545,1
120,hajimeru,Verb,1.5,-0.648484128085698,-0.45223364113922304,2,0.4184,1
120,mukashi,Noun,0.785714286,-0.542497516654593,-1.3298264054511986,1,0.6763,1
120,namida,Noun,1.8,-0.5813332467059286,-0.08364467998075774,3,0.5818,0
120,funyafunya,Mim,3.833333333,-0.02135900577524264,2.4145693896837415,5,1.9444,1
120,yomu,Verb,2.125,-0.47366169883873366,0.3156600279409129,4,0.8438,0
120,katsukatsu,Mim,1.333333333,-0.5073604275605275,-0.6570052866368027,2,0.7618,1
120,hanashi,Noun,1.05,-0.589881216918286,-1.005117082876921,1,0.561,0
120,kitanai,Adj,1.909090909,-0.4117711068204148,0.05038766941971763,3,0.9944,1
120,hoka,Noun,3,-0.31379821746339476,1.3907111646531032,5,1.2328,0
120,shiroi,Adj,3.083333333,-0.5484153421862249,1.4930969867875783,5,0.6619,1
120,majimena,Adj,1.260869565,-0.4314149999045823,-0.7460364365326295,2,0.9466,0
120,kotoshi,Noun,1.944444444,-0.5803880384612928,0.09382407854948249,3,0.5841,1
121,hanashi,Noun,1.05,0.420176532501529,-1.005117082876921,1,3.0188,0
121,kotori,Mim,1.7,0.9413561393915155,-0.2065076670335796,3,4.287,0
121,yutakana,Adj,2.076923077,-0.264852868795521,0.2565912842600278,3,1.3519,0
121,tochi,Noun,1.2,0.3587790926108461,-0.8208226022976883,2,2.8694,1
121,hitotsu,Noun,2.230769231,1.1140004800747543,0.4456112645303121,4,4.7071,1
121,kitanai,Adj,1.909090909,0.16016207320544423,0.05038766941971763,3,2.3861,1
121,jimoto,Noun,1.285714286,-0.39327790203406443,-0.7155114701870898,2,1.0394,1
121,betsuna,Adj,1.142857143,0.35236811495157805,-0.8910300232952106,2,2.8538,1
121,mizu,Noun,1.5,-0.4440314751699368,-0.45223364113922304,2,0.9159,1
121,harari,Mim,2.571428571,0.8930272308831871,0.8641555053287403,4,4.1694,1
121,marui,Adj,3.666666667,0.32446392372950716,2.2097977454147912,5,2.7859,0
121,shobon,Mim,2.5,0.14561408544018198,0.7763962293889944,4,2.3507,1
121,hiratai,Adj,2.909090909,-0.072975595134478,1.2790175399479353,5,1.8188,1
121,moji,Noun,2.642857143,0.3305872293143211,0.9519147824971156,5,2.8008,1
121,tsuma,Noun,0.65,0.9769863806132172,-1.4965690310882078,1,4.3737,1
121,naritatsu,Verb,1.181818182,-0.26427752464661236,-0.843161326992996,2,1.3533,1
121,futsufutsu,Mim,3.2,-0.07355093928338671,1.6364371387587469,5,1.8174,1
121,hiyohiyo,Mim,1,0.22435404181939786,-1.0665485764033318,1,2.5423,1
121,hajimeru,Verb,1.5,-0.03915357838077518,-0.45223364113922304,2,1.9011,1
121,gatan,Mim,3.411764706,-0.07729067625129304,1.8966175820739728,5,1.8083,1
121,tobu,Verb,3.2,0.2763404952743603,1.6364371387587469,5,2.6688,1
121,busuri,Mim,1.625,1.4017958425610006,-0.2986549073231959,2,5.4074,0
121,nosori,Mim,0.9,-0.37511346533280493,-1.1894115634561535,1,1.0836,0
121,hayamena,Adj,0.083333333,-0.24455143954117206,-2.192792624797075,1,1.4013,1
121,kiyoi,Adj,2.583333333,-0.03689329779577679,0.8787820515234694,4,1.9066,1
121,kurai,Adj,2.166666667,0.8866984452451915,0.3668529396224651,4,4.154,0
121,sakana,Noun,1.25,0.002189008319376744,-0.7593911087712775,2,2.0017,1
121,tsuratsura,Mim,1,1.5654812529255187,-1.0665485764033318,1,5.8057,1
121,kagiri,Noun,1.642857143,0.22760062665966815,-0.2767150880311019,3,2.5502,1
121,hikari,Noun,2.25,1.4646316428239552,0.46923876175694007,4,5.5603,1
121,hirogeru,Verb,2.692307692,-0.23074317996736385,1.0126712041125348,5,1.4349,0
121,chirochiro,Mim,2.133333333,-0.15549638449223643,0.32589860978577134,4,1.618,1
121,takumina,Adj,0.944444444,0.0438603631046193,-1.1348057919787349,1,2.1031,0
121,wasureru,Verb,1.545454545,-0.16215393821532262,-0.39638682940095415,2,1.6018,1
121,hitoshii,Adj,1.214285714,0.8868217332771006,-0.8032707473554651,2,4.1543,1
121,buwabuwa,Mim,1.272727273,-0.30615435948503655,-0.7314677022878279,2,1.2514,1
121,tegami,Noun,0.3,-0.01827680497751757,-1.926589485773084,1,1.9519,1
121,mamoru,Verb,2.714285714,-0.004961697531345391,1.039674058436861,5,1.9843,1
121,shinu,Verb,2.25,-0.15541419247096377,0.46923876175694007,4,1.6182,0
121,nukeru,Verb,1.6875,-0.0047973134888000726,-0.22186554041518225,3,1.9847,0
121,kebakeba,Mim,2,0.2903131388907137,0.1620812941248857,3,2.7028,0
121,noru,Verb,2.3,0.2011347958098691,0.5306702552833508,4,2.4858,1
121,tegaruna,Adj,0.8,0.08466870166649886,-1.3122745505089752,1,2.2024,0
121,nakama,Noun,2.142857143,-0.14855115869469604,0.33759984723300684,4,1.6349,1
121,mitsumeru,Verb,1.923076923,-0.2828940174648716,0.06757130398974359,3,1.308,0
121,nemui,Adj,3.583333333,0.33847766335649704,2.107411922051687,5,2.82,1
121,miseru,Verb,1.461538462,0.11076466842057084,-0.49948863559247914,2,2.2659,1
121,noberu,Verb,0.928571429,-0.08661947066574081,-1.1543078523430774,1,1.7856,1
122,tsuma,Noun,0.65,0.6417662218526413,-1.4965690310882078,1,3.558,1
122,kiyoi,Adj,2.583333333,-0.1493319828967864,0.8787820515234694,4,1.633,1
122,mizu,Noun,1.5,0.23121707559566568,-0.45223364113922304,2,2.559,0
122,kimazui,Adj,2.222222222,0.329847501122867,0.43511015396923863,4,2.799,0
122,matsuri,Noun,2,0.3787517537801044,0.1620812941248857,3,2.918,0
122,yume,Noun,1.777777778,0.27108020591290954,-0.11094756571946719,3,2.656,0
122,haha,Noun,2.357142857,0.2957378122947099,0.6008776762808733,4,2.716,1
122,hoka,Noun,3,-0.3971409270338799,1.3907111646531032,5,1.03,1
122,mukashi,Noun,0.785714286,0.19628546655478188,-1.3298264054511986,1,2.474,1
122,fukameru,Verb,1,0.4531355330318688,-1.0665485764033318,1,3.099,0
122,noberu,Verb,0.928571429,-0.01823570896688124,-1.1543078523430774,1,1.952,1
122,yobu,Verb,0.416666667,0.009709578265825842,-1.7832493338019153,1,2.02,1
122,tomonau,Verb,1.090909091,-0.030564512157781425,-0.9548549516981637,1,1.922,0
122,wasureru,Verb,1.545454545,-0.16330462651313993,-0.39638682940095415,2,1.599,1
122,yuku,Verb,0.818181818,-0.24837336853035116,-1.2899358258136677,1,1.392,0
122,gatan,Mim,3.411764706,-0.2861816983157783,1.8966175820739728,5,1.3,0
122,kuchi,Noun,2.2,-0.18344167172494352,0.40780726823052943,4,1.55,0
122,samui,Adj,2.769230769,-0.18220879140585355,1.1071811942476768,5,1.553,1
122,debudebu,Mim,1.736842105,-0.3383736318239224,-0.16124235633744252,3,1.173,0
122,buwabuwa,Mim,1.272727273,-0.3728942807584429,-0.7314677022878279,2,1.089,1
122,petan,Mim,2.307692308,0.5780674053663238,0.5401212546654541,4,3.403,1
122,hiratai,Adj,2.909090909,0.07176455432668996,1.2790175399479353,5,2.171,1
122,kusai,Adj,2.083333333,-0.23686648555217765,0.2644671162593607,3,1.42,0
122,kurai,Adj,2.166666667,-0.09056468768682889,0.3668529396224651,4,1.776,0
122,wasawasa,Mim,3.3,-0.24796240842398778,1.7593001258115684,5,1.393,0
122,tsubuyaku,Verb,2,0.045874067625799715,0.1620812941248857,3,2.108,0
122,nosori,Mim,0.9,-0.2159075201276473,-1.1894115634561535,1,1.471,1
122,goshagosha,Mim,1.5,0.33806670325013377,-0.45223364113922304,2,2.819,0
122,tochi,Noun,1.2,-0.30015434193213186,-0.8208226022976883,2,1.266,1
122,yutakana,Adj,2.076923077,-0.5360454429846885,0.2565912842600278,3,0.692,0
122,furina,Adj,1.222222222,-0.4509767009674773,-0.7935197165589789,2,0.899,1
122,machigau,Verb,1.2,-0.34659283395118917,-0.8208226022976883,2,1.153,1
122,hiyohiyo,Mim,1,-0.11111269300499588,-1.0665485764033318,1,1.726,1
122,pekon,Mim,1,-0.2516610493812579,-1.0665485764033318,1,1.384,0
122,hitotsu,Noun,2.230769231,0.1720388202793448,0.4456112645303121,4,2.415,1
122,chikaku,Noun,2.769230769,-0.047413876518678295,1.1071811942476768,5,1.881,0
122,betsuna,Adj,1.142857143,-0.34083939246210243,-0.8910300232952106,2,1.167,1
122,tsuyoi,Adj,2.3125,-0.25248296959398453,0.5460281286649536,4,1.382,1
122,hajimeru,Verb,1.5,-0.4098806903311434,-0.45223364113922304,2,0.999,1
122,hiku,Verb,2.352941176,-0.4037162887356933,0.5957153654978423,4,1.014,1
122,busuri,Mim,1.625,-0.24179800682853772,-0.2986549073231959,2,1.408,0
122,takumina,Adj,0.944444444,-0.3383736318239224,-1.1348057919787349,1,1.173,0
122,miseru,Verb,1.461538462,-0.16001694566223323,-0.49948863559247914,2,1.607,0
122,shobon,Mim,2.5,0.08902487879395031,0.7763962293889944,4,2.213,0
122,karari,Mim,0.428571429,-0.3531681956530026,-1.768622787607186,1,1.137,1
122,tobu,Verb,3.2,-0.10124965045227573,1.6364371387587469,5,1.75,1
122,marena,Adj,1.083333333,0.5924510090890408,-0.9641627542688571,1,3.438,0
122,sakana,Noun,1.25,-0.2890584190603217,-0.7593911087712775,2,1.293,1
124,tsuyoi,Adj,2.3125,0.22012115272385546,0.5460281286649536,4,2.532,1
124,betsuna,Adj,1.142857143,0.4120395223955349,-0.8910300232952106,2,2.999,1
124,jimoto,Noun,1.285714286,0.04628502773216301,-0.7155114701870898,2,2.109,1
124,hiratai,Adj,2.909090909,0.6245058973853811,1.2790175399479353,5,3.516,1
124,shinu,Verb,2.25,0.9491643814124191,0.46923876175694007,4,4.306,0
124,gatan,Mim,3.411764706,1.8134134850945212,1.8966175820739728,5,6.409,1
124,kimazui,Adj,2.222222222,1.215877490442226,0.43511015396923863,4,4.955,1
124,moji,Noun,2.642857143,1.7957422005208974,0.9519147824971156,5,6.366,1
124,petan,Mim,2.307692308,1.524508530321094,0.5401212546654541,4,5.706,1
124,futsufutsu,Mim,3.2,0.44039576973460526,1.6364371387587469,5,3.068,0
124,karari,Mim,0.428571429,0.17368266070479815,-1.768622787607186,1,2.419,1
124,mitsumeru,Verb,1.923076923,0.6877937537653354,0.06757130398974359,3,3.67,0
124,sakana,Noun,1.25,1.063000330875064,-0.7593911087712775,2,4.583,0
124,kusai,Adj,2.083333333,0.035189104860352795,0.2644671162593607,3,2.082,1
124,hayamena,Adj,0.083333333,0.2386143575102057,-2.192792624797075,1,2.577,1
124,yutakana,Adj,2.076923077,0.2501212404883792,0.2565912842600278,3,2.605,0
124,hirogeru,Verb,2.692307692,0.2147786713411321,1.0126712041125348,5,2.519,0
124,tobu,Verb,3.2,1.5972484691474047,1.6364371387587469,5,5.883,0
124,kotoba,Noun,2.727272727,-0.058920759496851806,1.0556302905375994,5,1.853,0
124,mukashi,Noun,0.785714286,0.13505241070664434,-1.3298264054511986,1,2.325,1
124,busuri,Mim,1.625,0.23614859687202575,-0.2986549073231959,2,2.571,1
124,nakama,Noun,2.142857143,0.4531355330318688,0.33759984723300684,4,3.099,0
124,fukameru,Verb,1,-0.24220896693490102,-1.0665485764033318,1,1.407,1
124,shobon,Mim,2.5,-0.2117979190640139,0.7763962293889944,4,1.481,1
124,wasawasa,Mim,3.3,-0.36631891905662944,1.7593001258115684,5,1.105,0
124,yobu,Verb,0.416666667,1.011219357473283,-1.7832493338019153,1,4.457,0
124,tsubuyaku,Verb,2,0.8595750782252112,0.1620812941248857,3,4.088,0
124,hitoshii,Adj,1.214285714,0.30231317399652335,-0.8032707473554651,2,2.732,1
124,kiyoi,Adj,2.583333333,-0.2759076956566949,0.8787820515234694,4,1.325,1
124,tomonau,Verb,1.090909091,0.5073822670718294,-0.9548549516981637,1,3.231,1
124,majimena,Adj,1.260869565,-0.24303088714762772,-0.7460364365326295,2,1.405,1
124,pekon,Mim,1,0.11039480432484397,-1.0665485764033318,1,2.265,1
124,hikari,Noun,2.25,1.9021808680690024,0.46923876175694007,4,6.625,1
124,katachi,Noun,1.375,0.3869709559073712,-0.6058123749552502,2,2.938,1
124,kasaneru,Verb,3.3,-0.2976885812939518,1.7593001258115684,5,1.272,1
124,mizu,Noun,1.5,-0.03426315311505144,-0.45223364113922304,2,1.913,1
124,burari,Mim,2.153846154,1.401220498412092,0.3511012743951699,4,5.406,0
124,shiraberu,Verb,2,1.0502605675778003,0.1620812941248857,3,4.552,1
124,funyafunya,Mim,3.833333333,0.9319040569451589,2.4145693896837415,5,4.264,0
124,toboshii,Adj,1.8,-0.3811134828857097,-0.08364467998075774,3,1.069,1
124,gusha,Mim,2.75,0.43875192930915186,1.0835536970210489,5,3.064,0
124,matsuri,Noun,2,-0.3412503525684658,0.1620812941248857,3,1.166,1
124,hitotsu,Noun,2.230769231,0.04916174847670643,0.4456112645303121,4,2.116,0
124,gakun,Mim,1.928571429,0.22381979368112548,0.07432201818514013,3,2.541,1
124,marui,Adj,3.666666667,0.5788893255790504,2.2097977454147912,5,3.405,1
124,machigau,Verb,1.2,0.3992997590982713,-0.8208226022976883,2,2.968,1
124,kasanaru,Verb,1.857142857,1.2910831899067172,-0.013437258983235436,3,5.138,0
124,yume,Noun,1.777777778,0.03806582560489622,-0.11094756571946719,3,2.089,1
126,kasaneru,Verb,3.3,0.07681936363495911,1.7593001258115684,5,2.1833,1
126,wasawasa,Mim,3.3,-0.02349599832833195,1.7593001258115684,5,1.9392,1
126,tsuyoi,Adj,2.3125,-0.40248340841660335,0.5460281286649536,4,1.017,1
126,busuri,Mim,1.625,-0.34346953714282774,-0.2986549073231959,2,1.1606,1
126,sadameru,Verb,2.625,-0.29226390788995577,0.9299749632050217,5,1.2852,0
126,kotoshi,Noun,1.944444444,-0.36516823075881216,0.09382407854948249,3,1.1078,0
126,shobon,Mim,2.5,-0.2855652581562333,0.7763962293889944,4,1.3015,0
126,hiyohiyo,Mim,1,-0.12857849752543776,-1.0665485764033318,1,1.6835,0
126,funyafunya,Mim,3.833333333,0.008723274010553755,2.4145693896837415,5,2.0176,1
126,yuku,Verb,0.818181818,-0.27081179033778946,-1.2899358258136677,1,1.3374,0
126,kusai,Adj,2.083333333,-0.28030496879478256,0.2644671162593607,3,1.3143,0
126,yomu,Verb,2.125,-0.363442198312086,0.3156600279409129,4,1.112,0
126,moji,Noun,2.642857143,-0.41394919538414043,0.9519147824971156,5,0.9891,0
126,mijikana,Adj,0.833333333,-0.4427164028295742,-1.2713202219009114,1,0.9191,1
126,machigau,Verb,1.2,-0.5397029879313222,-0.8208226022976883,2,0.6831,1
126,gatan,Mim,3.411764706,-0.5153741496346126,1.8966175820739728,5,0.7423,1
126,katachi,Noun,1.375,-0.49918232144389707,-0.6058123749552502,2,0.7817,0
126,katsukatsu,Mim,1.333333333,-0.5005795858055323,-0.6570052866368027,2,0.7783,0
126,tsubuyaku,Verb,2,-0.4299766395323107,0.1620812941248857,3,0.9501,0
126,mamoru,Verb,2.714285714,-0.4504424528292049,1.039674058436861,5,0.9003,1
126,hirogeru,Verb,2.692307692,-0.5136892131985229,1.0126712041125348,5,0.7464,1
126,tegaruna,Adj,0.8,-0.4667575690518295,-1.3122745505089752,1,0.8606,0
